iteration,fitness
235,61.379
236,61.379
237,61.379
238,61.379
239,61.379
240,61.379
241,61.379
242,61.379
243,61.379
244,61.379
245,61.379
246,61.379
247,61.379
248,61.379
249,61.379
250,61.379
251,61.379
252,61.379
253,61.379
254,61.379
255,61.379
256,61.417
257,61.417
258,61.417
259,61.417
260,61.417
261,61.417
262,61.417
263,61.417
264,61.417
265,61.417
266,61.417
267,61.417
268,61.417
269,61.417
270,61.417
271,61.417
272,61.417
273,61.417
274,61.471
275,61.471
276,61.471
277,61.471
278,61.471
279,61.471
280,61.471
281,61.471
282,61.471
283,61.471
284,61.471
285,61.471
286,61.471
287,61.471
288,61.471
289,61.471
290,61.471
291,61.471
292,61.471
293,61.471
294,61.471
295,61.471
296,61.471
297,61.471
298,61.471
299,61.471
300,61.471
301,61.471
302,61.471
303,61.471
304,61.471
305,61.991
306,61.991
307,61.991
308,61.991
309,61.991
310,61.991
311,61.991
312,61.991
313,61.991
314,61.991
315,61.991
316,61.991
317,61.991
318,61.991
319,61.991
320,61.991
321,61.991
322,61.991
323,61.991
324,61.991
325,61.991
326,61.991
327,61.991
328,61.991
329,61.991
330,61.991
331,61.991
332,61.991
333,61.991
334,61.991
335,61.991
336,61.991
337,61.991
338,61.991
339,61.991
340,61.991
341,61.991
342,61.991
343,61.991
344,61.991
345,61.991
346,61.991
347,61.991
348,61.991
349,61.991
350,61.991
351,61.991
352,61.991
353,61.991
354,61.991
355,61.991
356,61.991
357,61.991
358,61.991
359,61.991
360,61.991
361,61.991
362,61.991
363,61.991
364,61.991
365,61.991
366,61.991
367,61.991
368,61.991
369,61.991
370,61.991
371,61.991
372,61.991
373,61.991
374,61.991
375,61.991
376,61.991
377,61.991
378,61.991
379,61.991
380,61.991
381,61.991
382,61.991
383,61.991
384,61.991
385,61.991
386,61.991
387,61.991
388,61.991
389,61.991
390,61.991
391,61.991
392,61.991
393,61.991
394,61.991
395,61.991
396,61.991
397,61.991
398,61.991
399,61.991
400,61.991
401,61.991
402,61.991
403,61.991
404,61.991
405,61.991
406,61.991
407,61.991
408,61.991
409,61.991
410,61.991
411,61.991
412,61.991
413,61.991
414,61.991
415,61.991
416,61.991
417,61.991
418,61.991
419,61.991
420,61.991
421,61.991
422,61.991
423,61.991
424,61.991
425,61.991
426,61.991
427,61.991
428,61.991
429,61.991
430,61.991
431,61.991
432,61.991
433,61.991
434,61.991
435,61.991
436,61.991
437,61.991
438,61.991
439,61.991
440,61.991
441,61.991
442,61.991
443,61.991
444,61.991
445,61.991
446,61.991
447,61.991
448,61.991
449,61.991
450,61.991
451,61.991
452,61.991
453,61.991
454,61.991
455,61.991
456,61.991
457,61.991
458,61.991
459,61.991
460,61.991
461,61.991
462,61.991
463,61.991
464,61.991
465,61.991
466,61.991
467,61.991
468,61.991
469,61.991
470,61.991
471,61.991
472,61.991
473,61.991
474,61.991
475,61.991
476,61.991
477,61.991
478,61.991
479,61.991
480,61.991
481,61.991
482,61.991
483,61.991
484,61.991
485,61.991
486,61.991
487,61.991
488,61.991
489,61.991
490,61.991
491,61.991
492,61.991
493,61.991
494,61.991
495,61.991
496,61.991
497,61.991
498,61.991
499,61.991
iteration,fitness
0,38.978
1,47.219
2,47.219
3,47.219
4,48.295
5,48.295
6,48.878
7,49.551
8,51.574
9,51.936
10,51.936
11,52.238
12,55.003
13,55.448
14,55.448
15,55.448
16,55.448
17,55.448
18,55.448
19,55.448
20,55.448
21,55.448
22,55.448
23,55.448
24,55.448
25,55.448
26,55.448
27,55.448
28,55.448
29,55.448
30,55.448
31,55.448
32,55.448
33,55.448
34,55.448
35,55.448
36,55.448
37,55.448
38,55.448
39,55.448
40,55.448
41,55.448
42,55.448
43,55.448
44,55.448
45,55.448
46,55.448
47,55.448
48,55.448
49,55.448
50,55.448
51,55.448
52,55.448
53,55.448
54,55.448
55,55.448
56,55.448
57,55.448
58,55.448
59,55.448
60,55.448
61,55.448
62,55.448
63,55.448
64,55.448
65,55.448
66,55.448
67,55.448
68,55.448
69,55.448
70,55.537
71,55.537
72,55.537
73,55.537
74,55.537
75,55.537
76,55.537
77,55.537
78,55.537
79,55.537
80,55.537
81,55.601
82,55.601
83,55.601
84,55.601
85,55.601
86,55.601
87,55.601
88,55.601
89,56.092
90,56.092
91,56.092
92,56.092
93,56.092
94,56.092
95,56.092
96,56.092
97,56.092
98,56.092
99,56.092
100,56.092
101,56.092
102,56.092
103,56.092
104,56.092
105,56.092
106,56.092
107,56.092
108,56.092
109,56.092
110,56.092
111,56.092
112,56.092
113,56.092
114,56.092
115,56.092
116,56.092
117,56.092
118,56.094
119,56.094
120,56.094
121,56.094
122,56.094
123,56.094
124,56.094
125,56.094
126,56.094
127,56.094
128,56.094
129,56.094
130,56.094
131,56.094
132,56.094
133,56.094
134,56.094
135,56.094
136,56.094
137,56.094
138,56.094
139,56.094
140,56.094
141,56.094
142,56.094
143,56.094
144,56.094
145,56.094
146,56.094
147,56.094
148,56.094
149,56.094
150,56.094
151,56.094
152,56.094
153,56.094
154,56.094
155,56.094
156,56.094
157,56.094
158,56.094
159,56.094
160,56.094
161,56.094
162,56.094
163,56.102
164,56.129
165,56.129
166,56.129
167,56.129
168,56.129
169,56.129
170,56.129
171,56.129
172,56.129
173,56.432
174,56.432
175,56.432
176,56.432
177,56.432
178,56.432
179,56.432
180,56.432
181,56.432
182,56.432
183,56.432
184,56.432
185,56.432
186,56.432
187,56.432
188,56.432
189,56.432
190,56.432
191,56.432
192,56.432
193,56.432
194,56.432
195,56.432
196,56.432
197,56.432
198,56.432
199,56.432
200,56.552
201,56.552
202,56.552
203,56.552
204,56.552
205,56.552
206,56.552
207,56.552
208,56.552
209,56.552
210,56.552
211,56.881
212,56.881
213,56.881
214,56.881
215,56.881
216,56.881
217,56.881
218,56.881
219,56.881
220,56.881
221,56.881
222,56.881
223,56.881
224,56.881
225,56.881
226,56.881
227,56.881
228,56.881
229,57.483
230,59.123
231,59.123
232,59.123
233,59.123
234,60.096
235,60.096
236,60.096
237,60.096
238,60.096
239,60.096
240,60.096
241,60.096
242,60.096
243,60.096
244,60.415
245,60.415
246,60.415
247,60.415
248,60.415
249,60.415
250,60.415
251,60.415
252,60.415
253,60.415
254,60.415
255,60.415
256,60.415
257,60.415
258,60.415
259,60.415
260,60.415
261,60.415
262,60.415
263,60.415
264,60.415
265,60.415
266,60.415
267,60.415
268,60.415
269,60.415
270,61.549
271,61.549
272,61.549
273,61.549
274,61.549
275,62.593
276,62.593
277,62.593
278,62.593
279,62.593
280,62.593
281,62.593
282,62.593
283,62.593
284,62.593
285,62.593
286,62.593
287,62.593
288,62.593
289,62.711
290,63.099
291,63.099
292,63.099
293,63.099
294,63.099
295,63.099
296,63.099
297,63.099
298,63.099
299,63.099
300,63.099
301,63.099
302,63.099
303,63.099
304,63.099
305,63.099
306,63.099
307,63.099
308,63.099
309,63.099
310,63.099
311,63.099
312,63.099
313,63.099
314,63.099
315,63.099
316,63.099
317,63.099
318,63.099
319,63.099
320,63.099
321,63.099
322,63.099
323,63.099
324,63.099
325,63.24
326,63.24
327,63.24
328,64.371
329,64.371
330,64.371
331,64.371
332,64.371
333,64.371
334,64.371
335,64.371
336,65.876
337,65.876
338,65.876
339,65.876
340,65.876
341,65.876
342,65.876
343,65.876
344,65.876
345,65.876
346,65.876
347,65.876
348,65.876
349,65.876
350,65.876
351,65.876
352,65.876
353,65.876
354,65.876
355,65.876
356,65.876
357,65.876
358,65.876
359,65.876
360,65.876
361,65.876
362,65.876
363,65.876
364,65.876
365,65.876
366,65.876
367,65.876
368,65.876
369,65.876
370,65.876
371,65.876
372,65.876
373,65.876
374,65.876
375,65.876
376,65.876
377,65.876
378,65.881
379,65.881
380,65.881
381,65.881
382,65.881
383,65.881
384,65.881
385,65.881
386,65.881
387,65.881
388,65.881
389,65.881
390,65.881
391,65.881
392,65.881
393,65.881
394,65.881
395,65.881
396,65.881
397,65.881
398,65.881
399,65.881
400,65.881
401,65.881
402,65.881
403,65.893
404,65.893
405,65.893
406,65.893
407,65.902
408,65.902
409,65.902
410,65.902
411,65.902
412,65.902
413,65.902
414,65.902
415,65.902
416,65.902
417,65.902
418,65.902
419,65.902
420,65.902
421,65.902
422,65.902
423,65.902
424,66.057
425,66.057
426,66.057
427,66.057
428,66.057
429,66.057
430,66.057
431,66.057
432,66.057
433,66.057
434,66.057
435,66.057
436,66.057
437,66.057
438,66.057
439,66.057
440,66.057
441,66.057
442,66.057
443,66.057
444,66.057
445,66.057
446,66.057
447,66.057
448,66.057
449,66.057
450,66.057
451,66.057
452,66.057
453,66.057
454,66.057
455,66.057
456,66.057
457,66.057
458,66.057
459,66.057
460,66.057
461,66.057
462,66.057
463,66.057
464,66.057
465,66.057
466,66.057
467,66.057
468,66.057
469,66.548
470,66.548
471,66.548
472,66.548
473,66.548
474,66.548
475,66.548
476,66.548
477,66.548
478,66.548
479,66.548
480,66.548
481,66.548
482,66.548
483,66.548
484,69.84
485,69.84
486,69.84
487,69.84
488,69.84
489,69.84
490,69.84
491,69.84
492,69.84
493,69.84
494,69.84
495,69.84
496,69.84
497,69.84
498,69.84
499,69.84
